,rxn_id,rxn_smiles,solvent,temp,DG_TS,G_r
4825,4833,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11](=[NH+:12][C-:13]([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21])[C:22](=[O:23])[NH:24][CH3:25]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:13]([C:14](=[O:15])[O:16][CH3:17])([C:18](=[O:19])[O:20][CH3:21])[NH:12][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[C:22](=[O:23])[NH:24][CH3:25],water,298.15,24.731666367023816,-14.624590941845126
4826,4834,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11](=[NH+:12][C-:13]([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21])[C:22](=[O:23])[NH:24][CH3:25]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([NH:8][CH3:7])=[O:10])([C:22](=[O:23])[NH:24][CH3:25])[NH:12][C:13]1([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21],water,298.15,30.934645499809186,-5.634935304746946
4827,4835,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[N:11]#[C:12][C-:13]([O+:14]=[CH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:13]([C:12]#[N:11])([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[O:14][CH:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,water,298.15,22.767331383960137,-23.864569383677807
4828,4836,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[N:11]#[C:12][C-:13]([O+:14]=[CH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[CH:15]([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[O:14][C:13]2([C:12]#[N:11])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,water,298.15,18.766125606098957,-37.53646250730318
4829,4837,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[N:11]#[C:12][C-:13]([O+:14]=[CH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[CH:15]([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[O:14][C:13]2([C:12]#[N:11])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,water,298.15,7.0742028377510495,-26.114677550794035
4830,4838,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[N:11]#[C:12][C-:13]([O+:14]=[CH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:13]([C:12]#[N:11])([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[O:14][CH:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,water,298.15,8.859982317612088,-42.932418928712615
4831,4839,[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[c:15](=[O:16])[o:17][c:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:18]2([c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[O:17][C:15](=[O:16])[C:14]1([C:12]([NH:11][CH3:10])=[O:13])[N:25]2[CH3:26],water,298.15,33.76865698613687,8.28861022964544
4833,4841,[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[c:15](=[O:16])[o:17][c:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]2([C:12]([NH:11][CH3:10])=[O:13])[C:15](=[O:16])[O:17][C:18]1([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[N:25]2[CH3:26],water,298.15,32.50134409218541,8.341594589176589
4834,4842,[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[c:15](=[O:16])[o:17][c:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]2([C:12]([NH:11][CH3:10])=[O:13])[C:15](=[O:16])[O:17][C:18]1([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[N:25]2[CH3:26],water,298.15,32.92992470338797,7.358312019965353
4835,4843,[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[c:15](=[O:16])[o:17][c:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:18]2([c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[O:17][C:15](=[O:16])[C:14]1([C:12]([NH:11][CH3:10])=[O:13])[N:25]2[CH3:26],water,298.15,34.83583183140173,6.074570449246008
4836,4844,[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[c:15](=[O:16])[o:17][c:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:18]2([c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[O:17][C:15](=[O:16])[C:14]1([C:12]([NH:11][CH3:10])=[O:13])[N:25]2[CH3:26],water,298.15,21.81990608870841,3.5215849538837825
4837,4845,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][C:10](=[O:11])[C:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)=[N+:19]([CH3:20])[N-:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[N:21]([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[N:19]([CH3:20])[C:12]2([C:10]([CH3:9])=[O:11])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,water,298.15,18.789354549669437,-7.820356321947901
4838,4846,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[C:11](=[O+:12][C-:13]([CH3:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:13]([CH3:14])([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[O:12][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,water,298.15,21.102273109868555,-30.887681575859983
4839,4847,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH3:15][O:16][C:17](=[O:18])[CH:19]=[N+:20]([CH3:21])[C-:22]([C:23]#[N:24])[C:25]#[N:26]>>[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C@@:11]2([CH3:12])[C@:13]1([CH3:14])[C:22]([C:23]#[N:24])([C:25]#[N:26])[N:20]([CH3:21])[CH:19]2[C:17]([O:16][CH3:15])=[O:18],water,298.15,22.23930330759609,-5.92061138708705
4840,4848,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH3:15][O:16][C:17](=[O:18])[CH:19]=[N+:20]([CH3:21])[C-:22]([C:23]#[N:24])[C:25]#[N:26]>>[C:1]1(=[O:2])[C@@:3]2([O:4][CH3:5])[C@@:6]([O:7][CH3:8])([C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14])[C:22]([C:23]#[N:24])([C:25]#[N:26])[N:20]([CH3:21])[CH:19]2[C:17]([O:16][CH3:15])=[O:18],water,298.15,26.603176818399323,-2.444833682797906
4842,4850,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH3:15][O:16][C:17](=[O:18])[C-:19]([CH3:20])[NH+:21]=[C:22]([C:23]#[N:24])[C:25]#[N:26]>>[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C@@:11]2([CH3:12])[C@:13]1([CH3:14])[C:19]([C:17]([O:16][CH3:15])=[O:18])([CH3:20])[NH:21][C:22]2([C:23]#[N:24])[C:25]#[N:26],water,298.15,24.92236633857045,1.6544927257344706
4843,4851,[CH3:10][NH:11][C:12](=[O:13])[C:14]([CH3:15])=[O+:16][C-:17]([C:18](=[O:19])[NH:20][CH3:21])[C:22](=[O:23])[NH:24][CH3:25].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])([CH3:15])[O:16][C:17]1([C:18](=[O:19])[NH:20][CH3:21])[C:22](=[O:23])[NH:24][CH3:25],water,298.15,11.656715488451812,-40.97589225852136
4844,4852,[CH3:10][NH:11][C:12](=[O:13])[C:14]([CH3:15])=[O+:16][C-:17]([C:18](=[O:19])[NH:20][CH3:21])[C:22](=[O:23])[NH:24][CH3:25].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:17]([C:18](=[O:19])[NH:20][CH3:21])([C:22](=[O:23])[NH:24][CH3:25])[O:16][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[CH3:15],water,298.15,10.20725038057605,-45.936799008139296
4845,4853,[CH3:10][NH:11][C:12](=[O:13])[C:14]([CH3:15])=[O+:16][C-:17]([C:18](=[O:19])[NH:20][CH3:21])[C:22](=[O:23])[NH:24][CH3:25].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:17]([C:18](=[O:19])[NH:20][CH3:21])([C:22](=[O:23])[NH:24][CH3:25])[O:16][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[CH3:15],water,298.15,12.184210123483396,-45.74822215648955
4846,4854,[CH3:10][NH:11][C:12](=[O:13])[C:14]([CH3:15])=[O+:16][C-:17]([C:18](=[O:19])[NH:20][CH3:21])[C:22](=[O:23])[NH:24][CH3:25].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:17]([C:18](=[O:19])[NH:20][CH3:21])([C:22](=[O:23])[NH:24][CH3:25])[O:16][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[CH3:15],water,298.15,15.018946923334054,-41.898189809586455
4848,4856,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][C:16]1([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,water,298.15,8.526762834567256,-34.33781794272458
4849,4857,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:16]([C:17](=[O:18])[O:19][CH3:20])([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,14.456758911543393,-30.699847369966555
4850,4858,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:16]([C:17](=[O:18])[O:19][CH3:20])([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,13.168012298431329,-29.49520193970329
4851,4859,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:16]([C:17](=[O:18])[O:19][CH3:20])([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,19.11194416174929,-35.20558779402498
4852,4860,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][C:16]1([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,water,298.15,13.851997466343482,-31.42642471476063
4853,4861,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][C:16]1([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,water,298.15,17.128849806279327,-28.322251764531213
4854,4862,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[C:11]([CH3:12])=[NH+:13][C-:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[NH:13][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[CH3:12],water,298.15,37.16594842009224,-6.143713144110384
4855,4863,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[CH:11]=[N+:12]([CH3:13])[C-:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[N:12]([CH3:13])[CH:11]1[C:9]([NH:8][CH3:7])=[O:10],water,298.15,29.31909292282075,-10.478750769455344
4856,4864,[CH3:10][O:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([C:23](=[O:24])[O:25][CH3:26])[N:15]=[C:16]1[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,water,298.15,20.978513627386032,-20.25842523507793
4857,4865,[CH3:10][O:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:16]([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)=[N:15][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:23](=[O:24])[O:25][CH3:26],water,298.15,13.251608239908071,-23.998509321390557
4858,4866,[CH3:10][O:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])([C:23](=[O:24])[O:25][CH3:26])[N:15]=[C:16]1[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,water,298.15,21.889407945480198,-25.82297833038648
4859,4867,[CH3:10][O:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:16]([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)=[N:15][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:23](=[O:24])[O:25][CH3:26],water,298.15,22.006225610901947,-19.114395066699537
4860,4868,[CH3:10][O:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:16]([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)=[N:15][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:23](=[O:24])[O:25][CH3:26],water,298.15,18.06322570703561,-20.895428111099697
4861,4869,[CH3:10][O:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([C:23](=[O:24])[O:25][CH3:26])[N:15]=[C:16]1[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,water,298.15,19.61089563055287,-19.425433390237785
4862,4870,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[C:11]([C:12]#[N:13])=[N+:14]([CH3:15])[C-:16]([C:17](=[O:18])[NH:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:16]([C:17](=[O:18])[NH:19][CH3:20])([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[N:14]([CH3:15])[C:11]1([C:9]([NH:8][CH3:7])=[O:10])[C:12]#[N:13],water,298.15,38.1902114322802,-9.926965079663995
4864,4872,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[C:15](=[O+:16][C-:17]([C:18]#[N:19])[C:20]#[N:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:17]([C:18]#[N:19])([C:20]#[N:21])[O:16][C:15]2([C:13]([O:12][CH3:11])=[O:14])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,water,298.15,13.909358415471766,-24.105060532589235
4865,4873,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[C:15](=[O+:16][C-:17]([C:18]#[N:19])[C:20]#[N:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]([C:13]([O:12][CH3:11])=[O:14])([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[O:16][C:17]2([C:18]#[N:19])[C:20]#[N:21],water,298.15,13.1052983381811,-34.64799400188629
4867,4875,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[C:15](=[O+:16][C-:17]([C:18]#[N:19])[C:20]#[N:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:17]([C:18]#[N:19])([C:20]#[N:21])[O:16][C:15]2([C:13]([O:12][CH3:11])=[O:14])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,water,298.15,4.885808429742121,-36.472936002631954
4868,4876,[CH3:9][NH:10][C:11](=[O:12])[C:13](=[O+:14][N-:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1.[O-:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[O-:8]>>[O-:1][C:2](=[O:3])[C@H:4]1[C@@H:5]([C:6](=[O:7])[O-:8])[N:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[O:14][C:13]1([C:11]([NH:10][CH3:9])=[O:12])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,water,298.15,14.472313517664311,-33.301440807761864
4869,4877,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11](=[NH+:12][C-:13]([C:14]([CH3:15])=[O:16])[C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:13]([C:14]([CH3:15])=[O:16])([C:17](=[O:18])[O:19][CH3:20])[NH:12][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,water,298.15,32.2156571272796,-2.99911341643344
4870,4878,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11](=[NH+:12][C-:13]([C:14]([CH3:15])=[O:16])[C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([NH:8][CH3:7])=[O:10])([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[NH:12][C:13]1([C:14]([CH3:15])=[O:16])[C:17](=[O:18])[O:19][CH3:20],water,298.15,32.54630305553574,1.675764778733623
